order_id,sale_date,sale_time,order_total_price,order_details_id,quantity,total_price,pizza_id,pizza_category
8829,5/28/2015,17:15:06,37.25,20076,1,16.5,hawaiian_l,Classic
8829,5/28/2015,17:15:06,37.25,20077,1,20.75,prsc_argla_l,Supreme
8830,5/28/2015,17:49:50,32.75,20078,1,12,big_meat_s,Classic
8830,5/28/2015,17:49:50,32.75,20079,1,20.75,thai_ckn_l,Chicken
8831,5/28/2015,18:14:34,25,20080,2,25,spicy_ital_s,Supreme
8832,5/28/2015,18:22:10,76.75,20081,1,20.75,bbq_ckn_l,Chicken
8832,5/28/2015,18:22:10,76.75,20082,1,18.5,five_cheese_l,Veggie
8832,5/28/2015,18:22:10,76.75,20083,1,16.75,ital_veggie_m,Veggie
8832,5/28/2015,18:22:10,76.75,20084,1,20.75,peppr_salami_l,Supreme
8833,5/28/2015,18:23:52,33.5,20085,1,16.75,bbq_ckn_m,Chicken
8833,5/28/2015,18:23:52,33.5,20086,1,16.75,southw_ckn_m,Chicken
8834,5/28/2015,18:33:32,62,20087,1,16.25,sicilian_m,Supreme
8834,5/28/2015,18:33:32,62,20088,1,20.75,southw_ckn_l,Chicken
8834,5/28/2015,18:33:32,62,20089,2,25,spicy_ital_s,Supreme
8835,5/28/2015,18:42:08,18.5,20090,1,18.5,five_cheese_l,Veggie
8836,5/28/2015,18:47:09,29.5,20091,1,16.75,thai_ckn_m,Chicken
8836,5/28/2015,18:47:09,29.5,20092,1,12.75,thai_ckn_s,Chicken
8837,5/28/2015,18:54:38,37.5,20093,1,16.75,ital_veggie_m,Veggie
8837,5/28/2015,18:54:38,37.5,20094,1,20.75,southw_ckn_l,Chicken
8838,5/28/2015,19:05:33,42.5,20095,1,12,big_meat_s,Classic
8838,5/28/2015,19:05:33,42.5,20096,1,9.75,pepperoni_s,Classic
8838,5/28/2015,19:05:33,42.5,20097,1,20.75,southw_ckn_l,Chicken
8839,5/28/2015,19:13:53,20.25,20098,1,20.25,spinach_fet_l,Veggie
8840,5/28/2015,19:13:54,60,20099,1,14.75,four_cheese_m,Veggie
8840,5/28/2015,19:13:54,60,20100,1,12,mexicana_s,Veggie
8840,5/28/2015,19:13:54,60,20101,1,12.5,prsc_argla_s,Supreme
8840,5/28/2015,19:13:54,60,20102,1,20.75,southw_ckn_l,Chicken
8841,5/28/2015,19:15:58,12.75,20103,1,12.75,ckn_pesto_s,Chicken
8842,5/28/2015,19:35:27,12.5,20104,1,12.5,spin_pesto_s,Veggie
8843,5/28/2015,19:57:42,40.75,20105,1,20.25,mexicana_l,Veggie
8843,5/28/2015,19:57:42,40.75,20106,1,20.5,napolitana_l,Classic
8844,5/28/2015,20:16:31,13.25,20107,1,13.25,hawaiian_m,Classic
8845,5/28/2015,22:00:57,16.5,20108,1,16.5,ital_supr_m,Supreme
8846,5/29/2015,11:18:27,33,20109,1,16.25,calabrese_m,Supreme
8846,5/29/2015,11:18:27,33,20110,1,16.75,ital_veggie_m,Veggie
8847,5/29/2015,11:27:41,38.7,20111,1,17.95,four_cheese_l,Veggie
8847,5/29/2015,11:27:41,38.7,20112,1,20.75,ital_supr_l,Supreme
8848,5/29/2015,11:55:24,32.75,20113,1,16.75,ital_veggie_m,Veggie
8848,5/29/2015,11:55:24,32.75,20114,1,16,spinach_fet_m,Veggie
8849,5/29/2015,11:59:54,20.25,20115,1,20.25,sicilian_l,Supreme
8850,5/29/2015,12:28:01,35.25,20116,1,16.75,cali_ckn_m,Chicken
8850,5/29/2015,12:28:01,35.25,20117,1,18.5,five_cheese_l,Veggie
8851,5/29/2015,12:35:22,12,20118,1,12,big_meat_s,Classic
8852,5/29/2015,12:39:40,20.5,20119,1,20.5,ital_cpcllo_l,Classic
8853,5/29/2015,12:53:33,24,20120,1,12,big_meat_s,Classic
8853,5/29/2015,12:53:33,24,20121,1,12,mediterraneo_s,Veggie
8854,5/29/2015,12:56:55,86,20122,1,16.75,ckn_alfredo_m,Chicken
8854,5/29/2015,12:56:55,86,20123,1,18.5,five_cheese_l,Veggie
8854,5/29/2015,12:56:55,86,20124,1,20.25,mediterraneo_l,Veggie
8854,5/29/2015,12:56:55,86,20125,1,9.75,pepperoni_s,Classic
8854,5/29/2015,12:56:55,86,20126,1,20.75,prsc_argla_l,Supreme
8855,5/29/2015,13:03:30,104.2,20127,1,12,big_meat_s,Classic
8855,5/29/2015,13:03:30,104.2,20128,1,17.95,four_cheese_l,Veggie
8855,5/29/2015,13:03:30,104.2,20129,1,20.75,ital_supr_l,Supreme
8855,5/29/2015,13:03:30,104.2,20130,1,21,ital_veggie_l,Veggie
8855,5/29/2015,13:03:30,104.2,20131,1,16.5,spinach_supr_m,Supreme
8855,5/29/2015,13:03:30,104.2,20132,1,16,veggie_veg_m,Veggie
8856,5/29/2015,13:08:12,32.75,20133,1,12,ital_cpcllo_s,Classic
8856,5/29/2015,13:08:12,32.75,20134,1,20.75,soppressata_l,Supreme
8857,5/29/2015,13:21:21,185,20135,1,20.75,bbq_ckn_l,Chicken
8857,5/29/2015,13:21:21,185,20136,1,16.75,bbq_ckn_m,Chicken
8857,5/29/2015,13:21:21,185,20137,1,20.75,cali_ckn_l,Chicken
8857,5/29/2015,13:21:21,185,20138,1,12,green_garden_s,Veggie
8857,5/29/2015,13:21:21,185,20139,1,16,mediterraneo_m,Veggie
8857,5/29/2015,13:21:21,185,20140,1,20.25,mexicana_l,Veggie
8857,5/29/2015,13:21:21,185,20141,1,15.25,pepperoni_l,Classic
8857,5/29/2015,13:21:21,185,20142,1,9.75,pepperoni_s,Classic
8857,5/29/2015,13:21:21,185,20143,1,20.25,sicilian_l,Supreme
8857,5/29/2015,13:21:21,185,20144,1,20.75,soppressata_l,Supreme
8857,5/29/2015,13:21:21,185,20145,1,12.5,spinach_supr_s,Supreme
8858,5/29/2015,13:21:37,98.25,20146,1,16.75,ckn_pesto_m,Chicken
8858,5/29/2015,13:21:37,98.25,20147,1,16,classic_dlx_m,Classic
8858,5/29/2015,13:21:37,98.25,20148,1,20.25,mediterraneo_l,Veggie
8858,5/29/2015,13:21:37,98.25,20149,1,12.5,peppr_salami_s,Supreme
8858,5/29/2015,13:21:37,98.25,20150,1,20.25,sicilian_l,Supreme
8858,5/29/2015,13:21:37,98.25,20151,1,12.5,spicy_ital_s,Supreme
8859,5/29/2015,13:23:44,12,20152,1,12,the_greek_s,Classic
8860,5/29/2015,13:34:29,64.65,20153,1,23.65,brie_carre_s,Supreme
8860,5/29/2015,13:34:29,64.65,20154,1,12.5,pepperoni_m,Classic
8860,5/29/2015,13:34:29,64.65,20155,1,12.5,soppressata_s,Supreme
8860,5/29/2015,13:34:29,64.65,20156,1,16,veggie_veg_m,Veggie
8861,5/29/2015,13:44:56,43.5,20157,1,20.75,cali_ckn_l,Chicken
8861,5/29/2015,13:44:56,43.5,20158,1,10.5,hawaiian_s,Classic
8861,5/29/2015,13:44:56,43.5,20159,1,12.25,sicilian_s,Supreme
8862,5/29/2015,13:54:59,82.5,20160,1,16,classic_dlx_m,Classic
8862,5/29/2015,13:54:59,82.5,20161,1,16.75,ital_veggie_m,Veggie
8862,5/29/2015,13:54:59,82.5,20162,1,12.5,pepperoni_m,Classic
8862,5/29/2015,13:54:59,82.5,20163,1,20.75,southw_ckn_l,Chicken
8862,5/29/2015,13:54:59,82.5,20164,1,16.5,spicy_ital_m,Supreme
8863,5/29/2015,14:03:48,29.25,20165,1,12.5,prsc_argla_s,Supreme
8863,5/29/2015,14:03:48,29.25,20166,1,16.75,thai_ckn_m,Chicken
8864,5/29/2015,14:17:14,37.25,20167,1,16.5,peppr_salami_m,Supreme
8864,5/29/2015,14:17:14,37.25,20168,1,20.75,southw_ckn_l,Chicken
8865,5/29/2015,14:19:52,40.5,20169,1,20.25,calabrese_l,Supreme
8865,5/29/2015,14:19:52,40.5,20170,1,20.25,sicilian_l,Supreme
8866,5/29/2015,14:21:14,62.5,20171,1,16.75,bbq_ckn_m,Chicken
8866,5/29/2015,14:21:14,62.5,20172,1,18.5,five_cheese_l,Veggie
8866,5/29/2015,14:21:14,62.5,20173,1,10.5,hawaiian_s,Classic
8866,5/29/2015,14:21:14,62.5,20174,1,16.75,ital_veggie_m,Veggie
8867,5/29/2015,15:00:19,76.15,20175,1,23.65,brie_carre_s,Supreme
8867,5/29/2015,15:00:19,76.15,20176,1,16.25,calabrese_m,Supreme
8867,5/29/2015,15:00:19,76.15,20177,1,16,classic_dlx_m,Classic
8867,5/29/2015,15:00:19,76.15,20178,1,20.25,sicilian_l,Supreme
8868,5/29/2015,15:26:51,69.75,20179,1,16.5,hawaiian_l,Classic
8868,5/29/2015,15:26:51,69.75,20180,1,20.75,peppr_salami_l,Supreme
8868,5/29/2015,15:26:51,69.75,20181,1,12.25,sicilian_s,Supreme
8868,5/29/2015,15:26:51,69.75,20182,1,20.25,spinach_fet_l,Veggie
8869,5/29/2015,15:34:52,46.75,20183,1,16.75,cali_ckn_m,Chicken
8869,5/29/2015,15:34:52,46.75,20184,1,20.25,mexicana_l,Veggie
8869,5/29/2015,15:34:52,46.75,20185,1,9.75,pepperoni_s,Classic
8870,5/29/2015,16:10:42,33,20186,1,16.5,hawaiian_l,Classic
8870,5/29/2015,16:10:42,33,20187,1,16.5,prsc_argla_m,Supreme
8871,5/29/2015,16:31:30,41.25,20188,1,20.5,napolitana_l,Classic
8871,5/29/2015,16:31:30,41.25,20189,1,20.75,prsc_argla_l,Supreme
8872,5/29/2015,16:33:35,20.75,20190,1,20.75,ckn_pesto_l,Chicken
8873,5/29/2015,16:53:49,33,20191,1,16.5,ital_supr_m,Supreme
8873,5/29/2015,16:53:49,33,20192,1,16.5,spicy_ital_m,Supreme
8874,5/29/2015,16:55:02,41.5,20193,1,16,classic_dlx_m,Classic
8874,5/29/2015,16:55:02,41.5,20194,1,25.5,the_greek_xl,Classic
8875,5/29/2015,16:56:32,66.5,20195,1,16,green_garden_m,Veggie
8875,5/29/2015,16:56:32,66.5,20196,1,20.5,napolitana_l,Classic
8875,5/29/2015,16:56:32,66.5,20197,1,17.5,pep_msh_pep_l,Classic
8875,5/29/2015,16:56:32,66.5,20198,1,12.5,spin_pesto_s,Veggie
8876,5/29/2015,17:27:21,12.5,20199,1,12.5,peppr_salami_s,Supreme
8877,5/29/2015,17:31:34,16.5,20200,1,16.5,peppr_salami_m,Supreme
8878,5/29/2015,17:32:06,65,20201,1,11,pep_msh_pep_s,Classic
8878,5/29/2015,17:32:06,65,20202,1,20.75,peppr_salami_l,Supreme
8878,5/29/2015,17:32:06,65,20203,1,20.75,spicy_ital_l,Supreme
8878,5/29/2015,17:32:06,65,20204,1,12.5,spinach_supr_s,Supreme
8879,5/29/2015,17:36:00,33,20205,1,18.5,five_cheese_l,Veggie
8879,5/29/2015,17:36:00,33,20206,1,14.5,pep_msh_pep_m,Classic
8880,5/29/2015,18:05:21,74,20207,1,16.75,bbq_ckn_m,Chicken
8880,5/29/2015,18:05:21,74,20208,1,20.5,napolitana_l,Classic
8880,5/29/2015,18:05:21,74,20209,1,20.75,spicy_ital_l,Supreme
8880,5/29/2015,18:05:21,74,20210,1,16,veggie_veg_m,Veggie
8881,5/29/2015,18:12:35,57.25,20211,1,12,big_meat_s,Classic
8881,5/29/2015,18:12:35,57.25,20212,1,16.5,hawaiian_l,Classic
8881,5/29/2015,18:12:35,57.25,20213,1,12.75,ital_veggie_s,Veggie
8881,5/29/2015,18:12:35,57.25,20214,1,16,veggie_veg_m,Veggie
8882,5/29/2015,18:27:09,41.5,20215,1,20.75,ckn_pesto_l,Chicken
8882,5/29/2015,18:27:09,41.5,20216,1,20.75,southw_ckn_l,Chicken
8883,5/29/2015,18:47:38,33.25,20217,1,20.5,ital_cpcllo_l,Classic
8883,5/29/2015,18:47:38,33.25,20218,1,12.75,thai_ckn_s,Chicken
8884,5/29/2015,18:51:24,79.25,20219,1,16.75,ckn_alfredo_m,Chicken
8884,5/29/2015,18:51:24,79.25,20220,1,20.75,ital_supr_l,Supreme
8884,5/29/2015,18:51:24,79.25,20221,1,21,ital_veggie_l,Veggie
8884,5/29/2015,18:51:24,79.25,20222,1,20.75,peppr_salami_l,Supreme
8885,5/29/2015,18:55:28,65.5,20223,1,16.75,bbq_ckn_m,Chicken
8885,5/29/2015,18:55:28,65.5,20224,1,16,ital_cpcllo_m,Classic
8885,5/29/2015,18:55:28,65.5,20225,1,12,ital_cpcllo_s,Classic
8885,5/29/2015,18:55:28,65.5,20226,1,20.75,southw_ckn_l,Chicken
8886,5/29/2015,18:58:54,16.25,20227,1,16.25,sicilian_m,Supreme
8887,5/29/2015,19:09:56,43.25,20228,1,12.75,bbq_ckn_s,Chicken
8887,5/29/2015,19:09:56,43.25,20229,1,9.75,pepperoni_s,Classic
8887,5/29/2015,19:09:56,43.25,20230,1,20.75,southw_ckn_l,Chicken
8888,5/29/2015,19:10:08,36,20231,1,20.75,cali_ckn_l,Chicken
8888,5/29/2015,19:10:08,36,20232,1,15.25,pepperoni_l,Classic
8889,5/29/2015,19:10:49,18.5,20233,1,18.5,five_cheese_l,Veggie
8890,5/29/2015,19:22:42,53.25,20234,1,20.5,classic_dlx_l,Classic
8890,5/29/2015,19:22:42,53.25,20235,1,12,mediterraneo_s,Veggie
8890,5/29/2015,19:22:42,53.25,20236,1,20.75,thai_ckn_l,Chicken
8891,5/29/2015,19:35:48,20.5,20237,1,20.5,ital_cpcllo_l,Classic
8892,5/29/2015,19:39:34,30.5,20238,1,9.75,pepperoni_s,Classic
8892,5/29/2015,19:39:34,30.5,20239,1,20.75,prsc_argla_l,Supreme
8893,5/29/2015,19:50:24,26.25,20240,1,11,pep_msh_pep_s,Classic
8893,5/29/2015,19:50:24,26.25,20241,1,15.25,pepperoni_l,Classic
8894,5/29/2015,20:06:04,16,20242,1,16,mediterraneo_m,Veggie
8895,5/29/2015,20:07:38,53,20243,1,20.75,bbq_ckn_l,Chicken
8895,5/29/2015,20:07:38,53,20244,1,12,big_meat_s,Classic
8895,5/29/2015,20:07:38,53,20245,1,20.25,mexicana_l,Veggie
8896,5/29/2015,20:23:07,12.75,20246,1,12.75,thai_ckn_s,Chicken
8897,5/29/2015,20:31:54,14.5,20247,1,14.5,pep_msh_pep_m,Classic
8898,5/29/2015,20:52:57,65.75,20248,1,16,classic_dlx_m,Classic
8898,5/29/2015,20:52:57,65.75,20249,1,16.5,prsc_argla_m,Supreme
8898,5/29/2015,20:52:57,65.75,20250,1,12.5,soppressata_s,Supreme
8898,5/29/2015,20:52:57,65.75,20251,1,20.75,spin_pesto_l,Veggie
8899,5/29/2015,20:55:03,49.75,20252,1,12,green_garden_s,Veggie
8899,5/29/2015,20:55:03,49.75,20253,1,12.75,southw_ckn_s,Chicken
8899,5/29/2015,20:55:03,49.75,20254,1,12.5,spicy_ital_s,Supreme
8899,5/29/2015,20:55:03,49.75,20255,1,12.5,spin_pesto_s,Veggie
8900,5/29/2015,20:56:00,44.75,20256,2,24,big_meat_s,Classic
8900,5/29/2015,20:56:00,44.75,20257,1,20.75,peppr_salami_l,Supreme
8901,5/29/2015,20:57:41,36.75,20258,1,20.75,cali_ckn_l,Chicken
8901,5/29/2015,20:57:41,36.75,20259,1,16,classic_dlx_m,Classic
8902,5/29/2015,21:00:15,28.75,20260,1,16.75,ckn_alfredo_m,Chicken
8902,5/29/2015,21:00:15,28.75,20261,1,12,ital_cpcllo_s,Classic
8903,5/29/2015,21:07:02,65.5,20262,1,20.75,cali_ckn_l,Chicken
8903,5/29/2015,21:07:02,65.5,20263,1,18.5,five_cheese_l,Veggie
8903,5/29/2015,21:07:02,65.5,20264,1,9.75,pepperoni_s,Classic
8903,5/29/2015,21:07:02,65.5,20265,1,16.5,peppr_salami_m,Supreme
8904,5/29/2015,21:10:56,49,20266,1,20.75,bbq_ckn_l,Chicken
8904,5/29/2015,21:10:56,49,20267,1,16,green_garden_m,Veggie
8904,5/29/2015,21:10:56,49,20268,1,12.25,sicilian_s,Supreme
8905,5/29/2015,21:12:31,53,20269,1,12,big_meat_s,Classic
8905,5/29/2015,21:12:31,53,20270,1,20.5,classic_dlx_l,Classic
8905,5/29/2015,21:12:31,53,20271,1,20.5,the_greek_l,Classic
8906,5/29/2015,21:31:33,9.75,20272,1,9.75,pepperoni_s,Classic
8907,5/29/2015,21:33:17,69.25,20273,1,12,big_meat_s,Classic
8907,5/29/2015,21:33:17,69.25,20274,1,16,green_garden_m,Veggie
8907,5/29/2015,21:33:17,69.25,20275,1,20.5,ital_cpcllo_l,Classic
8907,5/29/2015,21:33:17,69.25,20276,1,20.75,ital_supr_l,Supreme
8908,5/29/2015,21:33:26,45.25,20277,1,10.5,hawaiian_s,Classic
8908,5/29/2015,21:33:26,45.25,20278,1,20.25,mexicana_l,Veggie
8908,5/29/2015,21:33:26,45.25,20279,1,14.5,pep_msh_pep_m,Classic
8909,5/29/2015,21:36:29,16.5,20280,1,16.5,hawaiian_l,Classic
8910,5/29/2015,22:09:39,12,20281,1,12,green_garden_s,Veggie
8911,5/29/2015,22:18:04,20.75,20282,1,20.75,cali_ckn_l,Chicken
8912,5/29/2015,22:42:48,29,20283,1,16.5,peppr_salami_m,Supreme
8912,5/29/2015,22:42:48,29,20284,1,12.5,prsc_argla_s,Supreme
8913,5/29/2015,22:58:54,63.5,20285,1,18.5,five_cheese_l,Veggie
8913,5/29/2015,22:58:54,63.5,20286,1,12.5,pepperoni_m,Classic
8913,5/29/2015,22:58:54,63.5,20287,1,16.5,prsc_argla_m,Supreme
8913,5/29/2015,22:58:54,63.5,20288,1,16,spinach_fet_m,Veggie
8914,5/30/2015,11:39:32,17.95,20289,1,17.95,four_cheese_l,Veggie
8915,5/30/2015,11:54:03,193.25,20290,1,20.75,bbq_ckn_l,Chicken
8915,5/30/2015,11:54:03,193.25,20291,1,16.75,bbq_ckn_m,Chicken
8915,5/30/2015,11:54:03,193.25,20292,1,18.5,five_cheese_l,Veggie
8915,5/30/2015,11:54:03,193.25,20293,2,41,ital_cpcllo_l,Classic
8915,5/30/2015,11:54:03,193.25,20294,1,16,mexicana_m,Veggie
8915,5/30/2015,11:54:03,193.25,20295,1,20.5,napolitana_l,Classic
8915,5/30/2015,11:54:03,193.25,20296,1,9.75,pepperoni_s,Classic
8915,5/30/2015,11:54:03,193.25,20297,1,16.5,prsc_argla_m,Supreme
8915,5/30/2015,11:54:03,193.25,20298,1,20.75,thai_ckn_l,Chicken
8915,5/30/2015,11:54:03,193.25,20299,1,12.75,thai_ckn_s,Chicken
8916,5/30/2015,12:23:52,25.25,20300,1,12.75,ital_veggie_s,Veggie
8916,5/30/2015,12:23:52,25.25,20301,1,12.5,spicy_ital_s,Supreme
8917,5/30/2015,12:45:30,36.25,20302,1,16,classic_dlx_m,Classic
8917,5/30/2015,12:45:30,36.25,20303,1,20.25,mediterraneo_l,Veggie
8918,5/30/2015,12:49:05,20.25,20304,1,20.25,mexicana_l,Veggie
8919,5/30/2015,12:50:47,14.75,20305,1,14.75,four_cheese_m,Veggie
8920,5/30/2015,12:51:32,20.75,20306,1,20.75,southw_ckn_l,Chicken
8921,5/30/2015,13:22:13,12,20307,1,12,big_meat_s,Classic
8922,5/30/2015,13:33:49,209.65,20308,1,20.75,bbq_ckn_l,Chicken
8922,5/30/2015,13:33:49,209.65,20309,1,12.75,bbq_ckn_s,Chicken
8922,5/30/2015,13:33:49,209.65,20310,2,24,big_meat_s,Classic
8922,5/30/2015,13:33:49,209.65,20311,2,35.9,four_cheese_l,Veggie
8922,5/30/2015,13:33:49,209.65,20312,1,12.5,ital_supr_s,Supreme
8922,5/30/2015,13:33:49,209.65,20313,2,25,peppr_salami_s,Supreme
8922,5/30/2015,13:33:49,209.65,20314,1,12.25,sicilian_s,Supreme
8922,5/30/2015,13:33:49,209.65,20315,1,16.5,soppressata_m,Supreme
8922,5/30/2015,13:33:49,209.65,20316,1,16.75,southw_ckn_m,Chicken
8922,5/30/2015,13:33:49,209.65,20317,1,20.75,spin_pesto_l,Veggie
8922,5/30/2015,13:33:49,209.65,20318,1,12.5,spinach_supr_s,Supreme
8923,5/30/2015,13:43:52,73.25,20319,1,16.75,ckn_pesto_m,Chicken
8923,5/30/2015,13:43:52,73.25,20320,1,20.5,napolitana_l,Classic
8923,5/30/2015,13:43:52,73.25,20321,1,15.25,pepperoni_l,Classic
8923,5/30/2015,13:43:52,73.25,20322,1,20.75,peppr_salami_l,Supreme
8924,5/30/2015,13:46:55,16.5,20323,1,16.5,spinach_supr_m,Supreme
8925,5/30/2015,14:19:12,20.75,20324,1,20.75,soppressata_l,Supreme
8926,5/30/2015,14:20:59,33,20325,2,33,prsc_argla_m,Supreme
8927,5/30/2015,15:05:57,61.25,20326,1,16.75,ckn_alfredo_m,Chicken
8927,5/30/2015,15:05:57,61.25,20327,1,16,classic_dlx_m,Classic
8927,5/30/2015,15:05:57,61.25,20328,1,12.5,pepperoni_m,Classic
8927,5/30/2015,15:05:57,61.25,20329,1,16,spinach_fet_m,Veggie
8928,5/30/2015,15:05:58,37.25,20330,1,20.75,ital_supr_l,Supreme
8928,5/30/2015,15:05:58,37.25,20331,1,16.5,ital_supr_m,Supreme
8929,5/30/2015,15:29:40,33.5,20332,1,16.75,bbq_ckn_m,Chicken
8929,5/30/2015,15:29:40,33.5,20333,1,16.75,ckn_alfredo_m,Chicken
8930,5/30/2015,15:36:13,24,20334,1,12,classic_dlx_s,Classic
8930,5/30/2015,15:36:13,24,20335,1,12,green_garden_s,Veggie
8931,5/30/2015,15:37:23,30.5,20336,1,9.75,pepperoni_s,Classic
8931,5/30/2015,15:37:23,30.5,20337,1,20.75,spinach_supr_l,Supreme
8932,5/30/2015,15:37:57,72.75,20338,1,16.75,bbq_ckn_m,Chicken
8932,5/30/2015,15:37:57,72.75,20339,1,20.75,ckn_pesto_l,Chicken
8932,5/30/2015,15:37:57,72.75,20340,1,14.75,four_cheese_m,Veggie
8932,5/30/2015,15:37:57,72.75,20341,1,20.5,ital_cpcllo_l,Classic
8933,5/30/2015,15:40:54,16,20342,1,16,veggie_veg_m,Veggie
8934,5/30/2015,15:43:46,12.5,20343,1,12.5,spicy_ital_s,Supreme
8935,5/30/2015,16:00:27,16.75,20344,1,16.75,cali_ckn_m,Chicken
8936,5/30/2015,16:08:31,56.4,20345,1,23.65,brie_carre_s,Supreme
8936,5/30/2015,16:08:31,56.4,20346,1,20.25,mediterraneo_l,Veggie
8936,5/30/2015,16:08:31,56.4,20347,1,12.5,peppr_salami_s,Supreme
8937,5/30/2015,16:14:40,12,20348,1,12,napolitana_s,Classic
8938,5/30/2015,16:17:29,32.25,20349,1,12,big_meat_s,Classic
8938,5/30/2015,16:17:29,32.25,20350,1,20.25,spinach_fet_l,Veggie
8939,5/30/2015,16:29:33,60.5,20351,1,16.75,ckn_alfredo_m,Chicken
8939,5/30/2015,16:29:33,60.5,20352,1,12,classic_dlx_s,Classic
8939,5/30/2015,16:29:33,60.5,20353,1,20.75,ital_supr_l,Supreme
8939,5/30/2015,16:29:33,60.5,20354,1,11,pep_msh_pep_s,Classic
8940,5/30/2015,16:46:57,46,20355,1,16.5,hawaiian_l,Classic
8940,5/30/2015,16:46:57,46,20356,1,16.75,thai_ckn_m,Chicken
8940,5/30/2015,16:46:57,46,20357,1,12.75,thai_ckn_s,Chicken
8941,5/30/2015,16:53:40,45.25,20358,1,16.75,ckn_pesto_m,Chicken
8941,5/30/2015,16:53:40,45.25,20359,1,16.5,hawaiian_l,Classic
8941,5/30/2015,16:53:40,45.25,20360,1,12,veggie_veg_s,Veggie
8942,5/30/2015,17:16:20,77,20361,1,20.75,ital_supr_l,Supreme
8942,5/30/2015,17:16:20,77,20362,1,15.25,pepperoni_l,Classic
8942,5/30/2015,17:16:20,77,20363,1,20.75,spicy_ital_l,Supreme
8942,5/30/2015,17:16:20,77,20364,1,20.25,spinach_fet_l,Veggie
8943,5/30/2015,17:30:59,41.5,20365,1,20.75,bbq_ckn_l,Chicken
8943,5/30/2015,17:30:59,41.5,20366,1,20.75,spinach_supr_l,Supreme
8944,5/30/2015,17:44:26,16.75,20367,1,16.75,cali_ckn_m,Chicken
8945,5/30/2015,17:46:53,46.95,20368,1,17.95,four_cheese_l,Veggie
8945,5/30/2015,17:46:53,46.95,20369,1,12.5,spicy_ital_s,Supreme
8945,5/30/2015,17:46:53,46.95,20370,1,16.5,spin_pesto_m,Veggie
8946,5/30/2015,18:03:54,61.25,20371,2,40.5,sicilian_l,Supreme
8946,5/30/2015,18:03:54,61.25,20372,1,20.75,southw_ckn_l,Chicken
8947,5/30/2015,18:24:22,12.5,20373,1,12.5,pepperoni_m,Classic
8948,5/30/2015,18:32:05,67.25,20374,1,20.75,bbq_ckn_l,Chicken
8948,5/30/2015,18:32:05,67.25,20375,1,12,classic_dlx_s,Classic
8948,5/30/2015,18:32:05,67.25,20376,1,18.5,five_cheese_l,Veggie
8948,5/30/2015,18:32:05,67.25,20377,1,16,ital_cpcllo_m,Classic
8949,5/30/2015,18:37:38,41.25,20378,1,12.75,bbq_ckn_s,Chicken
8949,5/30/2015,18:37:38,41.25,20379,1,12,big_meat_s,Classic
8949,5/30/2015,18:37:38,41.25,20380,1,16.5,hawaiian_l,Classic
8950,5/30/2015,18:42:59,32.75,20381,1,12,big_meat_s,Classic
8950,5/30/2015,18:42:59,32.75,20382,1,20.75,ital_supr_l,Supreme
8951,5/30/2015,18:55:31,24,20383,1,12,big_meat_s,Classic
8951,5/30/2015,18:55:31,24,20384,1,12,ital_cpcllo_s,Classic
8952,5/30/2015,19:17:16,49,20385,1,20.5,classic_dlx_l,Classic
8952,5/30/2015,19:17:16,49,20386,1,12.5,ital_supr_s,Supreme
8952,5/30/2015,19:17:16,49,20387,1,16,spinach_fet_m,Veggie
8953,5/30/2015,19:25:18,40,20388,1,14.5,pep_msh_pep_m,Classic
8953,5/30/2015,19:25:18,40,20389,1,25.5,the_greek_xl,Classic
8954,5/30/2015,19:29:07,20.75,20390,1,20.75,thai_ckn_l,Chicken
8955,5/30/2015,20:08:48,33,20391,1,16.75,bbq_ckn_m,Chicken
8955,5/30/2015,20:08:48,33,20392,1,16.25,sicilian_m,Supreme
8956,5/30/2015,20:10:02,37.25,20393,1,16.75,ckn_alfredo_m,Chicken
8956,5/30/2015,20:10:02,37.25,20394,1,20.5,napolitana_l,Classic
8957,5/30/2015,20:10:18,33.25,20395,1,20.75,ckn_alfredo_l,Chicken
8957,5/30/2015,20:10:18,33.25,20396,1,12.5,spicy_ital_s,Supreme
8958,5/30/2015,20:11:22,37.5,20397,1,16.75,ital_veggie_m,Veggie
8958,5/30/2015,20:11:22,37.5,20398,1,20.75,thai_ckn_l,Chicken
8959,5/30/2015,20:34:59,58,20399,1,20.75,peppr_salami_l,Supreme
8959,5/30/2015,20:34:59,58,20400,1,16.5,peppr_salami_m,Supreme
8959,5/30/2015,20:34:59,58,20401,1,20.75,spicy_ital_l,Supreme
8960,5/30/2015,20:37:25,24,20402,1,12,mediterraneo_s,Veggie
8960,5/30/2015,20:37:25,24,20403,1,12,napolitana_s,Classic
8961,5/30/2015,20:44:30,59,20404,1,12,big_meat_s,Classic
8961,5/30/2015,20:44:30,59,20405,1,20.75,cali_ckn_l,Chicken
8961,5/30/2015,20:44:30,59,20406,1,9.75,pepperoni_s,Classic
8961,5/30/2015,20:44:30,59,20407,1,16.5,prsc_argla_m,Supreme
8962,5/30/2015,20:54:58,57.5,20408,1,12,big_meat_s,Classic
8962,5/30/2015,20:54:58,57.5,20409,1,12.75,cali_ckn_s,Chicken
8962,5/30/2015,20:54:58,57.5,20410,1,12.5,pepperoni_m,Classic
8962,5/30/2015,20:54:58,57.5,20411,1,20.25,sicilian_l,Supreme
8963,5/30/2015,20:55:19,20.75,20412,1,20.75,cali_ckn_l,Chicken
